workout_id,start_time,end_time,exercise_index,exercise_title,exercise_notes,set_index,set_weight_lbs,set_reps,workout_type,volume,workout_duration,weight_score
0aba088b-7a7c-4be4-8c2f-4df7f44d8ba4,2025-01-28 16:31:36-05,2025-01-28 17:34:21-05,3,Lateral Raise (Cable),,0,20.0,4,Upper,80.0,62.75,1.11
8068e25a-2016-4691-9930-08bf083c3149,2025-01-24 17:18:25-05,2025-01-24 18:21:22-05,3,Lateral Raise (Cable),,0,17.5,8,Upper,140.0,62.95,0.43
6716fa33-d530-45f1-9050-6cf69aa1b3e1,2025-01-21 13:10:43-05,2025-01-21 14:09:06-05,3,Lateral Raise (Cable),,0,15.0,9,Upper,135.0,58.38,-0.25
31e91463-aca2-44e0-968d-f7a3165b166a,2025-01-17 12:04:23-05,2025-01-17 13:08:08-05,3,Lateral Raise (Cable),,0,15.0,8,Upper,120.0,63.75,-0.25
2cd20344-fb15-4a8b-ba61-5c52dda16264,2024-12-16 16:43:14-05,2024-12-16 17:56:09-05,3,Lateral Raise (Cable),,0,20.0,4,Upper,80.0,72.92,1.11
da9d4713-42c3-4700-ab3a-e40d7ba6fc7b,2024-12-09 17:30:48-05,2024-12-09 18:40:39-05,3,Lateral Raise (Cable),,0,15.0,9,Upper,135.0,69.85,-0.25
c9d9c0ae-7394-46d5-be0e-31fdda42c3f5,2025-09-10 16:12:01-04,2025-09-10 16:53:36-04,1,Lateral Raise (Dumbbell),,0,30.01,12,Upper,360.12,41.58,0.0
c9d9c0ae-7394-46d5-be0e-31fdda42c3f5,2025-09-10 16:12:01-04,2025-09-10 16:53:36-04,1,Lateral Raise (Dumbbell),,1,30.01,12,Upper,360.12,41.58,0.0
7833326c-ded9-4460-855a-711e6d5135a2,2025-08-21 17:14:44-04,2025-08-21 18:19:32-04,1,Lateral Raise (Dumbbell),,0,30.01,12,Upper,360.12,64.8,0.0
7833326c-ded9-4460-855a-711e6d5135a2,2025-08-21 17:14:44-04,2025-08-21 18:19:32-04,1,Lateral Raise (Dumbbell),,1,30.01,10,Upper,300.1,64.8,0.0
42cdbb99-733c-4a6c-a2a1-9b80d97d26be,2025-07-13 08:52:39-04,2025-07-13 09:30:49-04,4,Lateral Raise (Dumbbell),seated,0,30.01,8,Upper,240.08,38.17,0.0
060da2a3-f3fa-403a-bb0d-6d3060954aa9,2025-06-29 12:40:02-04,2025-06-29 13:35:42-04,4,Lateral Raise (Dumbbell),,0,30.01,12,Push,360.12,55.67,0.0
060da2a3-f3fa-403a-bb0d-6d3060954aa9,2025-06-29 12:40:02-04,2025-06-29 13:35:42-04,4,Lateral Raise (Dumbbell),,1,30.01,10,Push,300.1,55.67,0.0
8eb18d16-e042-467b-94ba-cb0695bc4404,2025-06-04 18:01:56-04,2025-06-04 18:59:42-04,3,Lateral Raise (Dumbbell),,0,30.01,10,Upper,300.1,57.77,0.0
8eb18d16-e042-467b-94ba-cb0695bc4404,2025-06-04 18:01:56-04,2025-06-04 18:59:42-04,3,Lateral Raise (Dumbbell),,1,30.01,8,Upper,240.08,57.77,0.0
45d0b7db-e920-413f-b7b5-0ec050f11f96,2025-05-23 15:45:31-04,2025-05-23 16:42:35-04,4,Lateral Raise (Dumbbell),seated,0,30.01,8,Upper,240.08,57.07,0.0
45d0b7db-e920-413f-b7b5-0ec050f11f96,2025-05-23 15:45:31-04,2025-05-23 16:42:35-04,4,Lateral Raise (Dumbbell),seated,1,30.01,8,Upper,240.08,57.07,0.0
626897e0-d72e-4b99-b5c6-dc03d6d4bf7d,2025-05-07 17:34:15-04,2025-05-07 18:31:56-04,5,Lateral Raise (Dumbbell),,0,30.01,12,Push,360.12,57.68,0.0
626897e0-d72e-4b99-b5c6-dc03d6d4bf7d,2025-05-07 17:34:15-04,2025-05-07 18:31:56-04,5,Lateral Raise (Dumbbell),,1,30.01,10,Push,300.1,57.68,0.0
dc7816f7-5ede-4543-ba4b-d38c2117f8f5,2024-12-12 15:08:43-05,2024-12-12 16:15:03-05,3,Lateral Raise (Dumbbell),,0,30.01,11,Upper,330.11,66.33,0.0
dc7816f7-5ede-4543-ba4b-d38c2117f8f5,2024-12-12 15:08:43-05,2024-12-12 16:15:03-05,3,Lateral Raise (Dumbbell),,1,30.01,9,Upper,270.09,66.33,0.0
f9c418f2-7fc5-4fa2-a0a3-091770579968,2024-12-05 14:08:48-05,2024-12-05 14:52:02-05,4,Lateral Raise (Dumbbell),,0,30.01,10,Push,300.1,43.23,0.0
f9c418f2-7fc5-4fa2-a0a3-091770579968,2024-12-05 14:08:48-05,2024-12-05 14:52:02-05,4,Lateral Raise (Dumbbell),,1,30.01,8,Push,240.08,43.23,0.0
1086a94e-6f67-4aa6-b9d6-817fbf03b97b,2025-05-28 08:30:17-04,2025-05-28 09:34:32-04,6,Lateral Raise (Machine),,0,93.52,9,Upper,841.68,64.25,-1.01
1086a94e-6f67-4aa6-b9d6-817fbf03b97b,2025-05-28 08:30:17-04,2025-05-28 09:34:32-04,6,Lateral Raise (Machine),,1,93.52,8,Upper,748.16,64.25,-1.01
2a65e79f-536c-4805-9415-15d0f48bc225,2025-01-09 11:44:51-05,2025-01-09 12:41:05-05,3,Lateral Raise (Machine),,0,125.02,6,Upper,750.12,56.23,1.4
348cec1d-05d5-4901-b342-abd421fff875,2025-01-06 16:39:42-05,2025-01-06 17:37:41-05,2,Lateral Raise (Machine),,0,120.02,6,Upper,720.12,57.98,1.02
813d01aa-5f22-4f95-87a0-0ea4e18e7d6e,2025-01-02 17:22:50-05,2025-01-02 18:37:38-05,3,Lateral Raise (Machine),,0,115.02,6,Upper,690.12,74.8,0.64
79a4f9f4-4883-485f-9d24-a82301faf734,2024-12-24 11:43:26-05,2024-12-24 12:49:00-05,3,Lateral Raise (Machine),,0,100.02,6,Upper,600.12,65.57,-0.52
79a4f9f4-4883-485f-9d24-a82301faf734,2024-12-24 11:43:26-05,2024-12-24 12:49:00-05,3,Lateral Raise (Machine),,1,100.02,6,Upper,600.12,65.57,-0.52
13aea64c-418e-47b1-94b3-d4d73b44e1de,2025-09-09 16:40:49-04,2025-09-09 17:23:13-04,1,Leg Extension (Machine),,0,207.54,8,Lower,1660.32,42.4,-0.57
13aea64c-418e-47b1-94b3-d4d73b44e1de,2025-09-09 16:40:49-04,2025-09-09 17:23:13-04,1,Leg Extension (Machine),,1,207.54,8,Lower,1660.32,42.4,-0.57
13aea64c-418e-47b1-94b3-d4d73b44e1de,2025-09-09 16:40:49-04,2025-09-09 17:23:13-04,1,Leg Extension (Machine),,2,207.54,8,Lower,1660.32,42.4,-0.57
a5abdd15-190e-4464-b273-0bb73c6e55d6,2025-09-06 16:59:40-04,2025-09-06 17:25:20-04,1,Leg Extension (Machine),,0,207.54,8,Lower,1660.32,25.67,-0.57
a5abdd15-190e-4464-b273-0bb73c6e55d6,2025-09-06 16:59:40-04,2025-09-06 17:25:20-04,1,Leg Extension (Machine),,1,207.54,8,Lower,1660.32,25.67,-0.57
805ed6c8-8c12-4e53-8d55-9d4d3251d5be,2025-09-02 15:20:15-04,2025-09-02 16:01:27-04,3,Leg Extension (Machine),,0,205.04,8,Lower,1640.32,41.2,-0.7
805ed6c8-8c12-4e53-8d55-9d4d3251d5be,2025-09-02 15:20:15-04,2025-09-02 16:01:27-04,3,Leg Extension (Machine),,1,205.04,6,Lower,1230.24,41.2,-0.7
294184be-5138-4641-bbcb-cf5b3939a192,2025-08-27 16:01:22-04,2025-08-27 16:22:10-04,1,Leg Extension (Machine),,0,205.04,8,Lower,1640.32,20.8,-0.7
294184be-5138-4641-bbcb-cf5b3939a192,2025-08-27 16:01:22-04,2025-08-27 16:22:10-04,1,Leg Extension (Machine),,1,205.04,7,Lower,1435.28,20.8,-0.7
a486fe9e-ee4f-48fd-8287-f07fb04fa20c,2025-08-22 14:55:09-04,2025-08-22 15:38:56-04,1,Leg Extension (Machine),,0,202.53,8,Lower,1620.24,43.78,-0.84
a486fe9e-ee4f-48fd-8287-f07fb04fa20c,2025-08-22 14:55:09-04,2025-08-22 15:38:56-04,1,Leg Extension (Machine),,1,202.53,8,Lower,1620.24,43.78,-0.84
baca8ef0-1766-4dde-9ff9-7807b1025fde,2025-08-18 18:30:48-04,2025-08-18 18:48:43-04,1,Leg Extension (Machine),,0,200.03,8,Lower,1600.24,17.92,-0.97
baca8ef0-1766-4dde-9ff9-7807b1025fde,2025-08-18 18:30:48-04,2025-08-18 18:48:43-04,1,Leg Extension (Machine),,1,200.03,8,Lower,1600.24,17.92,-0.97
ea1a9712-56ee-4197-8518-2ca19af27b9c,2025-08-12 18:52:42-04,2025-08-12 19:11:09-04,0,Leg Extension (Machine),,0,200.03,9,Lower,1800.27,18.45,-0.97
ea1a9712-56ee-4197-8518-2ca19af27b9c,2025-08-12 18:52:42-04,2025-08-12 19:11:09-04,0,Leg Extension (Machine),,1,200.03,8,Lower,1600.24,18.45,-0.97
93177081-772a-4b48-b48a-118167fa95d0,2025-07-31 13:33:14-04,2025-07-31 14:00:52-04,1,Leg Extension (Machine),,0,200.03,8,Lower,1600.24,27.63,-0.97
93177081-772a-4b48-b48a-118167fa95d0,2025-07-31 13:33:14-04,2025-07-31 14:00:52-04,1,Leg Extension (Machine),,1,200.03,8,Lower,1600.24,27.63,-0.97
0e2dd5f5-1e29-4c0b-affb-40a545d3b8bd,2025-07-22 16:27:17-04,2025-07-22 16:59:58-04,1,Leg Extension (Machine),,0,197.53,8,Lower,1580.24,32.68,-1.1
0e2dd5f5-1e29-4c0b-affb-40a545d3b8bd,2025-07-22 16:27:17-04,2025-07-22 16:59:58-04,1,Leg Extension (Machine),,1,197.53,8,Lower,1580.24,32.68,-1.1
b2e067f4-2e29-4122-a129-7fca0b505b1c,2025-07-17 13:41:22-04,2025-07-17 14:17:31-04,0,Leg Extension (Machine),,0,195.03,9,Lower,1755.27,36.15,-1.24
b2e067f4-2e29-4122-a129-7fca0b505b1c,2025-07-17 13:41:22-04,2025-07-17 14:17:31-04,0,Leg Extension (Machine),,1,195.03,7,Lower,1365.21,36.15,-1.24
515c74a4-b14f-435c-a241-dc63774157f7,2025-07-07 21:05:32-04,2025-07-07 21:39:16-04,0,Leg Extension (Machine),,0,195.03,9,Lower,1755.27,33.73,-1.24
515c74a4-b14f-435c-a241-dc63774157f7,2025-07-07 21:05:32-04,2025-07-07 21:39:16-04,0,Leg Extension (Machine),,1,190.03,8,Lower,1520.24,33.73,-1.51
8a81a465-a80c-49a6-afac-0d160c000b65,2025-06-27 17:55:56-04,2025-06-27 18:40:29-04,3,Leg Extension (Machine),,0,190.03,10,Lower,1900.3,44.55,-1.51
8a81a465-a80c-49a6-afac-0d160c000b65,2025-06-27 17:55:56-04,2025-06-27 18:40:29-04,3,Leg Extension (Machine),,1,190.03,8,Lower,1520.24,44.55,-1.51
8040e4d0-7dc7-44c5-b865-580a28964bae,2025-06-16 17:44:14-04,2025-06-16 18:28:17-04,5,Leg Extension (Machine),,0,187.53,9,Lower,1687.77,44.05,-1.64
8040e4d0-7dc7-44c5-b865-580a28964bae,2025-06-16 17:44:14-04,2025-06-16 18:28:17-04,5,Leg Extension (Machine),,1,187.53,8,Lower,1500.24,44.05,-1.64
394fbd84-bf96-4403-805a-a697e7d6a422,2025-06-10 20:21:17-04,2025-06-10 21:10:03-04,1,Leg Extension (Machine),,0,195.03,10,Lower,1950.3,48.77,-1.24
394fbd84-bf96-4403-805a-a697e7d6a422,2025-06-10 20:21:17-04,2025-06-10 21:10:03-04,1,Leg Extension (Machine),,1,195.03,8,Lower,1560.24,48.77,-1.24
daa872a8-0725-4cc5-9478-1aaf0cf5889b,2025-06-05 16:26:46-04,2025-06-05 17:06:59-04,4,Leg Extension (Machine),,0,190.03,10,Lower,1900.3,40.22,-1.51
daa872a8-0725-4cc5-9478-1aaf0cf5889b,2025-06-05 16:26:46-04,2025-06-05 17:06:59-04,4,Leg Extension (Machine),,1,190.03,8,Lower,1520.24,40.22,-1.51
f0239a43-8c14-4489-b21d-c8e7f22272b7,2025-05-22 17:40:09-04,2025-05-22 18:33:39-04,1,Leg Extension (Machine),,0,190.03,8,Lower,1520.24,53.5,-1.51
f0239a43-8c14-4489-b21d-c8e7f22272b7,2025-05-22 17:40:09-04,2025-05-22 18:33:39-04,1,Leg Extension (Machine),,1,190.03,7,Lower,1330.21,53.5,-1.51
fd419ebb-6b03-4fa7-bb40-38c5ba8cdaa7,2025-04-29 16:10:46-04,2025-04-29 16:47:01-04,2,Leg Extension (Machine),,0,232.54,6,Lower,1395.24,36.25,0.77
fd419ebb-6b03-4fa7-bb40-38c5ba8cdaa7,2025-04-29 16:10:46-04,2025-04-29 16:47:01-04,2,Leg Extension (Machine),,1,232.54,6,Lower,1395.24,36.25,0.77
a16d20d7-c883-4468-a528-8712994842cc,2025-04-19 12:11:12-04,2025-04-19 13:04:42-04,3,Leg Extension (Machine),,0,232.54,6,Lower,1395.24,53.5,0.77
a16d20d7-c883-4468-a528-8712994842cc,2025-04-19 12:11:12-04,2025-04-19 13:04:42-04,3,Leg Extension (Machine),,1,232.54,6,Lower,1395.24,53.5,0.77
1aa0b3c8-b9c0-41de-b527-bee6d30db45b,2025-04-08 14:00:34-04,2025-04-08 14:36:22-04,3,Leg Extension (Machine),,0,230.04,6,Lower,1380.24,35.8,0.64
1aa0b3c8-b9c0-41de-b527-bee6d30db45b,2025-04-08 14:00:34-04,2025-04-08 14:36:22-04,3,Leg Extension (Machine),,1,230.04,6,Lower,1380.24,35.8,0.64
7becf750-720c-4d9a-aada-d36db0b58da7,2025-04-01 16:11:35-04,2025-04-01 16:52:45-04,4,Leg Extension (Machine),,0,230.04,6,Lower,1380.24,41.17,0.64
7becf750-720c-4d9a-aada-d36db0b58da7,2025-04-01 16:11:35-04,2025-04-01 16:52:45-04,4,Leg Extension (Machine),,1,230.04,6,Lower,1380.24,41.17,0.64
d302e13c-a887-4a52-a7f0-2a373eb52b7b,2025-03-28 10:59:59-04,2025-03-28 12:07:51-04,4,Leg Extension (Machine),,0,230.04,6,Lower,1380.24,67.87,0.64
d302e13c-a887-4a52-a7f0-2a373eb52b7b,2025-03-28 10:59:59-04,2025-03-28 12:07:51-04,4,Leg Extension (Machine),,1,230.04,6,Lower,1380.24,67.87,0.64
29e6bad7-5cd6-43ae-8171-634076b59081,2025-03-25 12:25:48-04,2025-03-25 13:03:28-04,5,Leg Extension (Machine),,0,227.54,7,Lower,1592.78,37.67,0.51
29e6bad7-5cd6-43ae-8171-634076b59081,2025-03-25 12:25:48-04,2025-03-25 13:03:28-04,5,Leg Extension (Machine),,1,227.54,6,Lower,1365.24,37.67,0.51
2e2d56e1-a4d1-481c-80b5-8a4fd80f76c2,2025-03-22 14:07:08-04,2025-03-22 15:19:20-04,9,Leg Extension (Machine),,0,227.54,8,Upper,1820.32,72.2,0.51
5d011307-ac33-45eb-a447-045900461367,2025-03-14 13:36:52-04,2025-03-14 14:13:45-04,3,Leg Extension (Machine),,0,227.54,6,Lower,1365.24,36.88,0.51
5d011307-ac33-45eb-a447-045900461367,2025-03-14 13:36:52-04,2025-03-14 14:13:45-04,3,Leg Extension (Machine),,1,227.54,6,Lower,1365.24,36.88,0.51
1878db13-a7b0-4147-b80e-6b7b613dc3b2,2025-03-11 17:24:31-04,2025-03-11 18:06:39-04,5,Leg Extension (Machine),,0,225.04,6,Lower,1350.24,42.13,0.37
1878db13-a7b0-4147-b80e-6b7b613dc3b2,2025-03-11 17:24:31-04,2025-03-11 18:06:39-04,5,Leg Extension (Machine),,1,225.04,6,Lower,1350.24,42.13,0.37
f64cfeab-3c4f-4e3c-9130-fc9443fa4036,2025-03-07 14:20:16-05,2025-03-07 14:52:21-05,2,Leg Extension (Machine),PF,0,220.04,6,Lower,1320.24,32.08,0.1
f64cfeab-3c4f-4e3c-9130-fc9443fa4036,2025-03-07 14:20:16-05,2025-03-07 14:52:21-05,2,Leg Extension (Machine),PF,1,220.04,6,Lower,1320.24,32.08,0.1
ec8782ec-01fc-47af-87f7-4233c207f1f5,2025-03-04 16:58:11-05,2025-03-04 17:44:25-05,4,Leg Extension (Machine),,0,245.04,6,Lower,1470.24,46.23,1.44
ec8782ec-01fc-47af-87f7-4233c207f1f5,2025-03-04 16:58:11-05,2025-03-04 17:44:25-05,4,Leg Extension (Machine),,1,245.04,6,Lower,1470.24,46.23,1.44
0d553ad7-be3a-49e8-abb9-987faf34e3f4,2025-02-25 16:41:54-05,2025-02-25 17:25:11-05,3,Leg Extension (Machine),,0,245.04,6,Lower,1470.24,43.28,1.44
0d553ad7-be3a-49e8-abb9-987faf34e3f4,2025-02-25 16:41:54-05,2025-02-25 17:25:11-05,3,Leg Extension (Machine),,1,245.04,5,Lower,1225.2,43.28,1.44
83f916c6-f3a0-41fc-a802-49b14d4d3a66,2025-02-11 16:38:59-05,2025-02-11 17:26:50-05,2,Leg Extension (Machine),,0,245.04,6,Lower,1470.24,47.85,1.44
83f916c6-f3a0-41fc-a802-49b14d4d3a66,2025-02-11 16:38:59-05,2025-02-11 17:26:50-05,2,Leg Extension (Machine),,1,245.04,5,Lower,1225.2,47.85,1.44
6a150ece-2d58-4cd9-bea0-b61ee077def0,2025-02-03 17:02:43-05,2025-02-03 17:59:16-05,2,Leg Extension (Machine),,0,245.04,6,Lower,1470.24,56.55,1.44
6a150ece-2d58-4cd9-bea0-b61ee077def0,2025-02-03 17:02:43-05,2025-02-03 17:59:16-05,2,Leg Extension (Machine),,1,245.04,5,Lower,1225.2,56.55,1.44
51231c06-d8f5-44f8-b7ae-7be659949e0e,2025-01-30 13:39:09-05,2025-01-30 14:43:26-05,2,Leg Extension (Machine),,0,240.04,7,Lower,1680.28,64.28,1.18
51231c06-d8f5-44f8-b7ae-7be659949e0e,2025-01-30 13:39:09-05,2025-01-30 14:43:26-05,2,Leg Extension (Machine),,1,240.04,5,Lower,1200.2,64.28,1.18
6b38dd36-2a5d-4c04-9203-a116eddfe8fe,2025-01-27 17:06:42-05,2025-01-27 17:59:56-05,2,Leg Extension (Machine),,0,240.04,7,Lower,1680.28,53.23,1.18
6b38dd36-2a5d-4c04-9203-a116eddfe8fe,2025-01-27 17:06:42-05,2025-01-27 17:59:56-05,2,Leg Extension (Machine),,1,240.04,5,Lower,1200.2,53.23,1.18
7b98f7e8-3b6a-44d1-87d6-c19ceffe2f4c,2025-01-22 13:08:22-05,2025-01-22 13:42:15-05,1,Leg Extension (Machine),,0,240.04,6,Lower,1440.24,33.88,1.18
7b98f7e8-3b6a-44d1-87d6-c19ceffe2f4c,2025-01-22 13:08:22-05,2025-01-22 13:42:15-05,1,Leg Extension (Machine),,1,240.04,5,Lower,1200.2,33.88,1.18
2d34d8a6-82e1-4ab4-afbc-d08ef2be00c7,2025-01-07 14:12:44-05,2025-01-07 15:27:11-05,2,Leg Extension (Machine),,0,240.04,6,Lower,1440.24,74.45,1.18
2d34d8a6-82e1-4ab4-afbc-d08ef2be00c7,2025-01-07 14:12:44-05,2025-01-07 15:27:11-05,2,Leg Extension (Machine),,1,240.04,5,Lower,1200.2,74.45,1.18
fcae5ff3-94ca-4ed7-b259-cf51c2077c03,2025-01-03 16:17:21-05,2025-01-03 17:11:16-05,2,Leg Extension (Machine),,0,235.04,6,Lower,1410.24,53.92,0.91
fcae5ff3-94ca-4ed7-b259-cf51c2077c03,2025-01-03 16:17:21-05,2025-01-03 17:11:16-05,2,Leg Extension (Machine),,1,235.04,5,Lower,1175.2,53.92,0.91
59c0929e-c368-4051-9ec2-45f9e8d38ded,2024-12-29 15:44:40-05,2024-12-29 16:24:50-05,2,Leg Extension (Machine),,0,230.04,6,Lower,1380.24,40.17,0.64
59c0929e-c368-4051-9ec2-45f9e8d38ded,2024-12-29 15:44:40-05,2024-12-29 16:24:50-05,2,Leg Extension (Machine),,1,230.04,5,Lower,1150.2,40.17,0.64
c629e527-ac87-45e5-a2e9-34dc60ef40a6,2024-12-26 08:24:46-05,2024-12-26 09:05:37-05,2,Leg Extension (Machine),,0,225.04,9,Lower,2025.36,40.85,0.37
c629e527-ac87-45e5-a2e9-34dc60ef40a6,2024-12-26 08:24:46-05,2024-12-26 09:05:37-05,2,Leg Extension (Machine),,1,225.04,6,Lower,1350.24,40.85,0.37
689efd62-0066-4447-bc5f-9f277ba88964,2024-12-21 16:26:16-05,2024-12-21 17:18:23-05,2,Leg Extension (Machine),,0,220.04,7,Lower,1540.28,52.12,0.1
689efd62-0066-4447-bc5f-9f277ba88964,2024-12-21 16:26:16-05,2024-12-21 17:18:23-05,2,Leg Extension (Machine),,1,220.04,6,Lower,1320.24,52.12,0.1
3a964d20-1f82-4239-97ea-ab483a5b9e30,2024-12-13 17:14:22-05,2024-12-13 17:48:19-05,2,Leg Extension (Machine),,0,220.04,6,Lower,1320.24,33.95,0.1
3a964d20-1f82-4239-97ea-ab483a5b9e30,2024-12-13 17:14:22-05,2024-12-13 17:48:19-05,2,Leg Extension (Machine),,1,220.04,6,Lower,1320.24,33.95,0.1
549b35d8-2820-476e-b5ea-9bef65a406f0,2024-12-10 15:41:25-05,2024-12-10 16:33:24-05,2,Leg Extension (Machine),,0,215.04,6,Lower,1290.24,51.98,-0.16
549b35d8-2820-476e-b5ea-9bef65a406f0,2024-12-10 15:41:25-05,2024-12-10 16:33:24-05,2,Leg Extension (Machine),,1,215.04,6,Lower,1290.24,51.98,-0.16
93177081-772a-4b48-b48a-118167fa95d0,2025-07-31 13:33:14-04,2025-07-31 14:00:52-04,3,Leg Press (Machine),,0,225.04,8,Lower,1800.32,27.63,-1.55
93177081-772a-4b48-b48a-118167fa95d0,2025-07-31 13:33:14-04,2025-07-31 14:00:52-04,3,Leg Press (Machine),,1,225.04,6,Lower,1350.24,27.63,-1.55
b2e067f4-2e29-4122-a129-7fca0b505b1c,2025-07-17 13:41:22-04,2025-07-17 14:17:31-04,4,Leg Press (Machine),Weight = per side,0,225.04,8,Lower,1800.32,36.15,-1.55
b2e067f4-2e29-4122-a129-7fca0b505b1c,2025-07-17 13:41:22-04,2025-07-17 14:17:31-04,4,Leg Press (Machine),Weight = per side,1,225.04,6,Lower,1350.24,36.15,-1.55
daa872a8-0725-4cc5-9478-1aaf0cf5889b,2025-06-05 16:26:46-04,2025-06-05 17:06:59-04,0,Leg Press (Machine),,0,225.04,8,Lower,1800.32,40.22,-1.55
daa872a8-0725-4cc5-9478-1aaf0cf5889b,2025-06-05 16:26:46-04,2025-06-05 17:06:59-04,0,Leg Press (Machine),,1,225.04,5,Lower,1125.2,40.22,-1.55
f64cfeab-3c4f-4e3c-9130-fc9443fa4036,2025-03-07 14:20:16-05,2025-03-07 14:52:21-05,0,Leg Press (Machine),,0,255.04,5,Lower,1275.2,32.08,0.49
f64cfeab-3c4f-4e3c-9130-fc9443fa4036,2025-03-07 14:20:16-05,2025-03-07 14:52:21-05,0,Leg Press (Machine),,1,255.04,4,Lower,1020.16,32.08,0.49
ec8782ec-01fc-47af-87f7-4233c207f1f5,2025-03-04 16:58:11-05,2025-03-04 17:44:25-05,0,Leg Press (Machine),,0,260.04,6,Lower,1560.24,46.23,0.83
ec8782ec-01fc-47af-87f7-4233c207f1f5,2025-03-04 16:58:11-05,2025-03-04 17:44:25-05,0,Leg Press (Machine),,1,260.04,6,Lower,1560.24,46.23,0.83
6fe03ac0-1433-4ec5-93c8-559e8db1839d,2025-02-28 16:32:05-05,2025-02-28 17:01:33-05,0,Leg Press (Machine),,0,260.04,5,Lower,1300.2,29.47,0.83
0d553ad7-be3a-49e8-abb9-987faf34e3f4,2025-02-25 16:41:54-05,2025-02-25 17:25:11-05,0,Leg Press (Machine),,0,260.04,6,Lower,1560.24,43.28,0.83
0d553ad7-be3a-49e8-abb9-987faf34e3f4,2025-02-25 16:41:54-05,2025-02-25 17:25:11-05,0,Leg Press (Machine),,1,260.04,4,Lower,1040.16,43.28,0.83
9c89b08e-07db-448e-a962-e7eb4303f3e0,2025-02-20 13:57:02-05,2025-02-20 14:44:54-05,0,Leg Press (Machine),,0,250.04,3,Lower,750.12,47.87,0.15
9c89b08e-07db-448e-a962-e7eb4303f3e0,2025-02-20 13:57:02-05,2025-02-20 14:44:54-05,0,Leg Press (Machine),,1,225.04,6,Lower,1350.24,47.87,-1.55
83f916c6-f3a0-41fc-a802-49b14d4d3a66,2025-02-11 16:38:59-05,2025-02-11 17:26:50-05,0,Leg Press (Machine),,0,260.04,6,Lower,1560.24,47.85,0.83
83f916c6-f3a0-41fc-a802-49b14d4d3a66,2025-02-11 16:38:59-05,2025-02-11 17:26:50-05,0,Leg Press (Machine),,1,260.04,6,Lower,1560.24,47.85,0.83
6a150ece-2d58-4cd9-bea0-b61ee077def0,2025-02-03 17:02:43-05,2025-02-03 17:59:16-05,0,Leg Press (Machine),,0,255.04,6,Lower,1530.24,56.55,0.49
6a150ece-2d58-4cd9-bea0-b61ee077def0,2025-02-03 17:02:43-05,2025-02-03 17:59:16-05,0,Leg Press (Machine),,1,255.04,5,Lower,1275.2,56.55,0.49
51231c06-d8f5-44f8-b7ae-7be659949e0e,2025-01-30 13:39:09-05,2025-01-30 14:43:26-05,0,Leg Press (Machine),did it after RDL today so little weaker,0,250.04,6,Lower,1500.24,64.28,0.15
51231c06-d8f5-44f8-b7ae-7be659949e0e,2025-01-30 13:39:09-05,2025-01-30 14:43:26-05,0,Leg Press (Machine),did it after RDL today so little weaker,1,250.04,6,Lower,1500.24,64.28,0.15
6b38dd36-2a5d-4c04-9203-a116eddfe8fe,2025-01-27 17:06:42-05,2025-01-27 17:59:56-05,0,Leg Press (Machine),,0,255.04,6,Lower,1530.24,53.23,0.49
6b38dd36-2a5d-4c04-9203-a116eddfe8fe,2025-01-27 17:06:42-05,2025-01-27 17:59:56-05,0,Leg Press (Machine),,1,255.04,6,Lower,1530.24,53.23,0.49
7b98f7e8-3b6a-44d1-87d6-c19ceffe2f4c,2025-01-22 13:08:22-05,2025-01-22 13:42:15-05,0,Leg Press (Machine),,0,250.04,6,Lower,1500.24,33.88,0.15
7b98f7e8-3b6a-44d1-87d6-c19ceffe2f4c,2025-01-22 13:08:22-05,2025-01-22 13:42:15-05,0,Leg Press (Machine),,1,250.04,6,Lower,1500.24,33.88,0.15
697df994-7eae-4909-8e94-b389fe1e8781,2025-01-18 16:49:44-05,2025-01-18 17:23:45-05,0,Leg Press (Machine),PF leg press,0,250.04,6,Lower,1500.24,34.02,0.15
697df994-7eae-4909-8e94-b389fe1e8781,2025-01-18 16:49:44-05,2025-01-18 17:23:45-05,0,Leg Press (Machine),PF leg press,1,250.04,6,Lower,1500.24,34.02,0.15
fcae5ff3-94ca-4ed7-b259-cf51c2077c03,2025-01-03 16:17:21-05,2025-01-03 17:11:16-05,0,Leg Press (Machine),LINEAR leg press (way lighter),0,275.05,8,Lower,2200.4,53.92,1.84
59c0929e-c368-4051-9ec2-45f9e8d38ded,2024-12-29 15:44:40-05,2024-12-29 16:24:50-05,0,Leg Press (Machine),,0,225.04,6,Lower,1350.24,40.17,-1.55
59c0929e-c368-4051-9ec2-45f9e8d38ded,2024-12-29 15:44:40-05,2024-12-29 16:24:50-05,0,Leg Press (Machine),,1,235.04,5,Lower,1175.2,40.17,-0.87
549b35d8-2820-476e-b5ea-9bef65a406f0,2024-12-10 15:41:25-05,2024-12-10 16:33:24-05,0,Leg Press (Machine),,0,260.04,6,Lower,1560.24,51.98,0.83
549b35d8-2820-476e-b5ea-9bef65a406f0,2024-12-10 15:41:25-05,2024-12-10 16:33:24-05,0,Leg Press (Machine),,1,260.04,5,Lower,1300.2,51.98,0.83
689efd62-0066-4447-bc5f-9f277ba88964,2024-12-21 16:26:16-05,2024-12-21 17:18:23-05,0,Leg Press Horizontal (Machine),,0,335.06,7,Lower,2345.42,52.12,0.0
